StudentCourseGradeID,StudentCourseID,GradeTypeID,CreditAttempted,CreditGiven,NumericGrade,AlphaGrade,AlphaNumericGrade
730,116674,8,,,62.00,D,1.00
731,116674,10,,,64.00,D,1.00
732,116674,11,,,65.00,D,1.00
733,116675,3,,,87.00,B,3.00
734,116675,4,,,84.00,B,3.00
735,116675,5,,,87.00,B,3.00
736,116675,8,,,90.00,A,4.00
737,116675,10,,,92.00,A,4.00
738,116675,11,,,93.00,A,4.00
739,116676,3,,,73.00,C,2.00
740,116676,4,,,70.00,C,2.00
741,116676,5,,,73.00,C,2.00
742,116676,8,,,76.00,C,2.00
743,116676,10,,,78.00,C,2.00
744,116676,11,,,79.00,C,2.00
745,116677,3,,,86.00,B,3.00
746,116677,4,,,83.00,B,3.00
747,116677,5,,,86.00,B,3.00
748,116677,8,,,89.00,B,3.00
749,116677,10,,,91.00,A,4.00
750,116677,11,,,92.00,A,4.00
751,116678,3,,,88.00,B,3.00
752,116678,4,,,85.00,B,3.00
753,116678,5,,,88.00,B,3.00
754,116678,8,,,91.00,A,4.00
755,116678,10,,,93.00,A,4.00
756,116678,11,,,94.00,A,4.00
757,116679,3,,,85.00,B,3.00
758,116679,4,,,82.00,B,3.00
759,116679,5,,,85.00,B,3.00
760,116679,8,,,88.00,B,3.00
761,116679,10,,,90.00,A,4.00
762,116679,11,,,91.00,A,4.00
763,116680,3,,,96.00,A,4.00
764,116680,4,,,93.00,A,4.00
765,116680,5,,,96.00,A,4.00
766,116680,8,,,99.00,A,4.00
767,116680,10,,,100.00,A,4.00
768,116680,11,,,100.00,A,4.00
769,116681,3,,,85.00,B,3.00
770,116681,4,,,82.00,B,3.00
771,116681,5,,,85.00,B,3.00
772,116681,8,,,88.00,B,3.00
773,116681,10,,,90.00,A,4.00
774,116681,11,,,91.00,A,4.00
775,116682,3,,,100.00,A,4.00
776,116682,4,,,97.00,A,4.00
777,116682,5,,,100.00,A,4.00
778,116682,8,,,100.00,A,4.00
779,116682,10,,,100.00,A,4.00
780,116682,11,,,100.00,A,4.00
781,116683,3,,,93.00,A,4.00
782,116683,4,,,90.00,A,4.00
783,116683,5,,,93.00,A,4.00
784,116683,8,,,96.00,A,4.00
785,116683,10,,,98.00,A,4.00
786,116683,11,,,99.00,A,4.00
787,116684,3,,,90.00,A,4.00
788,116684,4,,,87.00,B,3.00
789,116684,5,,,90.00,A,4.00
790,116684,8,,,93.00,A,4.00
791,116684,10,,,95.00,A,4.00
792,116684,11,,,96.00,A,4.00
793,116685,3,,,84.00,B,3.00
794,116685,4,,,81.00,B,3.00
795,116685,5,,,84.00,B,3.00
796,116685,8,,,87.00,B,3.00
797,116685,10,,,89.00,B,3.00
798,116685,11,,,90.00,A,4.00
799,116686,3,,,100.00,A,4.00
800,116686,4,,,97.00,A,4.00
801,116686,5,,,100.00,A,4.00
802,116686,8,,,100.00,A,4.00
803,116686,10,,,100.00,A,4.00
804,116686,11,,,100.00,A,4.00
805,116687,3,,,76.00,C,2.00
806,116687,4,,,73.00,C,2.00
807,116687,5,,,76.00,C,2.00
808,116687,8,,,79.00,C,2.00
809,116687,10,,,81.00,B,3.00
810,116687,11,,,82.00,B,3.00
811,116688,3,,,90.00,A,4.00
812,116688,4,,,87.00,B,3.00
813,116688,5,,,90.00,A,4.00
814,116688,8,,,93.00,A,4.00
815,116688,10,,,95.00,A,4.00
816,116688,11,,,96.00,A,4.00
817,116689,3,,,85.00,B,3.00
818,116689,4,,,82.00,B,3.00
819,116689,5,,,85.00,B,3.00
820,116689,8,,,88.00,B,3.00
821,116689,10,,,90.00,A,4.00
822,116689,11,,,91.00,A,4.00
823,116690,3,,,67.00,D,1.00
824,116690,4,,,64.00,D,1.00
825,116690,5,,,67.00,D,1.00
826,116690,8,,,70.00,C,2.00
827,116690,10,,,72.00,C,2.00
828,116690,11,,,73.00,C,2.00
829,116691,3,,,87.00,B,3.00
830,116691,4,,,84.00,B,3.00
831,116691,5,,,87.00,B,3.00
832,116691,8,,,90.00,A,4.00
833,116691,10,,,92.00,A,4.00
834,116691,11,,,93.00,A,4.00
835,116692,3,,,66.00,D,1.00
836,116692,4,,,63.00,D,1.00
837,116692,5,,,66.00,D,1.00
838,116692,8,,,69.00,D,1.00
839,116692,10,,,71.00,C,2.00
840,116692,11,,,72.00,C,2.00
841,116693,3,,,85.00,B,3.00
842,116693,4,,,82.00,B,3.00
843,116693,5,,,85.00,B,3.00
844,116693,8,,,88.00,B,3.00
845,116693,10,,,90.00,A,4.00
846,116693,11,,,91.00,A,4.00
847,116694,3,,,0.00,F,0.00
848,116694,4,,,0.00,F,0.00
849,116694,5,,,0.00,F,0.00
850,116694,8,,,3.00,F,0.00
851,116694,10,,,5.00,F,0.00
852,116694,11,,,6.00,F,0.00
853,116695,3,,,70.00,C,2.00
854,116695,4,,,67.00,D,1.00
855,116695,5,,,70.00,C,2.00
856,116695,8,,,73.00,C,2.00
857,116695,10,,,75.00,C,2.00
858,116695,11,,,76.00,C,2.00
859,116696,3,,,94.00,A,4.00
860,116696,4,,,91.00,A,4.00
861,116696,5,,,94.00,A,4.00
862,116696,8,,,97.00,A,4.00
863,116696,10,,,99.00,A,4.00
864,116696,11,,,100.00,A,4.00
865,116697,3,,,70.00,C,2.00
866,116697,4,,,67.00,D,1.00
867,116697,5,,,70.00,C,2.00
868,116697,8,,,73.00,C,2.00
869,116697,10,,,75.00,C,2.00
870,116697,11,,,76.00,C,2.00
871,116698,3,,,74.00,C,2.00
872,116698,4,,,71.00,C,2.00
873,116698,5,,,74.00,C,2.00
874,116698,8,,,77.00,C,2.00
875,116698,10,,,79.00,C,2.00
876,116698,11,,,80.00,B,3.00
877,116699,3,,,79.00,C,2.00
878,116699,4,,,76.00,C,2.00
879,116699,5,,,79.00,C,2.00
880,116699,8,,,82.00,B,3.00
881,116699,10,,,84.00,B,3.00
882,116699,11,,,85.00,B,3.00
883,116700,3,,,80.00,B,3.00
884,116700,4,,,77.00,C,2.00
885,116700,5,,,80.00,B,3.00
886,116700,8,,,83.00,B,3.00
887,116700,10,,,85.00,B,3.00
888,116700,11,,,86.00,B,3.00
889,116701,3,,,77.00,C,2.00
890,116701,4,,,74.00,C,2.00
891,116701,5,,,77.00,C,2.00
892,116701,8,,,80.00,B,3.00
893,116701,10,,,82.00,B,3.00
894,116701,11,,,83.00,B,3.00
895,116702,3,,,0.00,F,0.00
896,116702,4,,,0.00,F,0.00
897,116702,5,,,0.00,F,0.00
898,116702,8,,,3.00,F,0.00
899,116702,10,,,5.00,F,0.00
900,116702,11,,,6.00,F,0.00
901,116703,3,,,46.00,F,0.00
902,116703,4,,,43.00,F,0.00
903,116703,5,,,46.00,F,0.00
904,116703,8,,,49.00,F,0.00
905,116703,10,,,51.00,F,0.00
906,116703,11,,,52.00,F,0.00
907,116704,3,,,17.00,F,0.00
908,116704,4,,,14.00,F,0.00
909,116704,5,,,17.00,F,0.00
910,116704,8,,,20.00,F,0.00
911,116704,10,,,22.00,F,0.00
912,116704,11,,,23.00,F,0.00
913,116705,3,,,38.00,F,0.00
914,116705,4,,,35.00,F,0.00
915,116705,5,,,38.00,F,0.00
916,116705,8,,,41.00,F,0.00
917,116705,10,,,43.00,F,0.00
918,116705,11,,,44.00,F,0.00
919,116706,3,,,31.00,F,0.00
920,116706,4,,,28.00,F,0.00
921,116706,5,,,31.00,F,0.00
922,116706,8,,,34.00,F,0.00
923,116706,10,,,36.00,F,0.00
924,116706,11,,,37.00,F,0.00
925,116707,3,,,41.00,F,0.00
926,116707,4,,,38.00,F,0.00
927,116707,5,,,41.00,F,0.00
928,116707,8,,,44.00,F,0.00
929,116707,10,,,46.00,F,0.00
930,116707,11,,,47.00,F,0.00
931,116708,3,,,52.00,F,0.00
932,116708,4,,,49.00,F,0.00
933,116708,5,,,52.00,F,0.00
934,116708,8,,,55.00,F,0.00
935,116708,10,,,57.00,F,0.00
936,116708,11,,,58.00,F,0.00
937,116709,3,,,0.00,F,0.00
938,116709,4,,,0.00,F,0.00
939,116709,5,,,0.00,F,0.00
940,116709,8,,,3.00,F,0.00
941,116709,10,,,5.00,F,0.00
942,116709,11,,,6.00,F,0.00
943,116710,3,,,87.00,B,3.00
944,116710,4,,,84.00,B,3.00
945,116710,5,,,87.00,B,3.00
946,116710,8,,,90.00,A,4.00
947,116710,10,,,92.00,A,4.00
948,116710,11,,,93.00,A,4.00
949,116711,3,,,92.00,A,4.00
950,116711,4,,,89.00,B,3.00
951,116711,5,,,92.00,A,4.00
952,116711,8,,,95.00,A,4.00
953,116711,10,,,97.00,A,4.00
954,116711,11,,,98.00,A,4.00
955,116712,3,,,79.00,C,2.00
956,116712,4,,,76.00,C,2.00
957,116712,5,,,79.00,C,2.00
958,116712,8,,,82.00,B,3.00
959,116712,10,,,84.00,B,3.00
960,116712,11,,,85.00,B,3.00
961,116713,3,,,84.00,B,3.00
962,116713,4,,,81.00,B,3.00
963,116713,5,,,84.00,B,3.00
964,116713,8,,,87.00,B,3.00
965,116713,10,,,89.00,B,3.00
966,116713,11,,,90.00,A,4.00
967,116714,3,,,87.00,B,3.00
968,116714,4,,,84.00,B,3.00
969,116714,5,,,87.00,B,3.00
970,116714,8,,,90.00,A,4.00
971,116714,10,,,92.00,A,4.00
972,116714,11,,,93.00,A,4.00
973,116715,3,,,0.00,F,0.00
974,116715,4,,,0.00,F,0.00
975,116715,5,,,0.00,F,0.00
976,116715,8,,,3.00,F,0.00
977,116715,10,,,5.00,F,0.00
978,116715,11,,,6.00,F,0.00
979,116716,3,,,81.00,B,3.00
980,116716,4,,,78.00,C,2.00
981,116716,5,,,81.00,B,3.00
982,116716,8,,,84.00,B,3.00
983,116716,10,,,86.00,B,3.00
984,116716,11,,,87.00,B,3.00
985,116717,3,,,90.00,A,4.00
986,116717,4,,,87.00,B,3.00
987,116717,5,,,90.00,A,4.00
988,116717,8,,,93.00,A,4.00
989,116717,10,,,95.00,A,4.00
990,116717,11,,,96.00,A,4.00
991,116718,3,,,92.00,A,4.00
992,116718,4,,,89.00,B,3.00
993,116718,5,,,92.00,A,4.00
994,116718,8,,,95.00,A,4.00
995,116718,10,,,97.00,A,4.00
996,116718,11,,,98.00,A,4.00
997,116719,3,,,90.00,A,4.00
998,116719,4,,,87.00,B,3.00
999,116719,5,,,90.00,A,4.00
1000,116719,8,,,93.00,A,4.00
1001,116719,10,,,95.00,A,4.00
1002,116719,11,,,96.00,A,4.00
1003,116720,3,,,82.00,B,3.00
1004,116720,4,,,79.00,C,2.00
1005,116720,5,,,82.00,B,3.00
1006,116720,8,,,85.00,B,3.00
1007,116720,10,,,87.00,B,3.00
1008,116720,11,,,88.00,B,3.00
1009,116721,3,,,57.00,F,0.00
1010,116721,4,,,54.00,F,0.00
1011,116721,5,,,57.00,F,0.00
1012,116721,8,,,60.00,D,1.00
1013,116721,10,,,62.00,D,1.00
1014,116721,11,,,63.00,D,1.00
1015,116722,3,,,94.00,A,4.00
1016,116722,4,,,91.00,A,4.00
1017,116722,5,,,94.00,A,4.00
1018,116722,8,,,97.00,A,4.00
1019,116722,10,,,99.00,A,4.00
1020,116722,11,,,100.00,A,4.00
1021,116723,3,,,0.00,F,0.00
1022,116723,4,,,0.00,F,0.00
1023,116723,5,,,0.00,F,0.00
1024,116723,8,,,3.00,F,0.00
1025,116723,10,,,5.00,F,0.00
1026,116723,11,,,6.00,F,0.00
1027,116724,3,,,93.00,A,4.00
1028,116724,4,,,90.00,A,4.00
1029,116724,5,,,93.00,A,4.00
1030,116724,8,,,96.00,A,4.00
1031,116724,10,,,98.00,A,4.00
1032,116724,11,,,99.00,A,4.00
1033,116725,3,,,97.00,A,4.00
1034,116725,4,,,94.00,A,4.00
1035,116725,5,,,97.00,A,4.00
1036,116725,8,,,100.00,A,4.00
1037,116725,10,,,100.00,A,4.00
1038,116725,11,,,100.00,A,4.00
1039,116726,3,,,97.00,A,4.00
1040,116726,4,,,94.00,A,4.00
1041,116726,5,,,97.00,A,4.00
1042,116726,8,,,100.00,A,4.00
1043,116726,10,,,100.00,A,4.00
1044,116726,11,,,100.00,A,4.00
1045,116727,3,,,98.00,A,4.00
1046,116727,4,,,95.00,A,4.00
1047,116727,5,,,98.00,A,4.00
1048,116727,8,,,100.00,A,4.00
1049,116727,10,,,100.00,A,4.00
1050,116727,11,,,100.00,A,4.00
1051,116728,3,,,97.00,A,4.00
1052,116728,4,,,94.00,A,4.00
1053,116728,5,,,97.00,A,4.00
1054,116728,8,,,100.00,A,4.00
1055,116728,10,,,100.00,A,4.00
1056,116728,11,,,100.00,A,4.00
1057,116729,3,,,98.00,A,4.00
1058,116729,4,,,95.00,A,4.00
1059,116729,5,,,98.00,A,4.00
1060,116729,8,,,100.00,A,4.00
1061,116729,10,,,100.00,A,4.00
1062,116729,11,,,100.00,A,4.00
1063,116730,3,,,0.00,F,0.00
1064,116730,4,,,0.00,F,0.00
1065,116730,5,,,0.00,F,0.00
1066,116730,8,,,3.00,F,0.00
1067,116730,10,,,5.00,F,0.00
1068,116730,11,,,6.00,F,0.00
1069,116731,3,,,100.00,A,4.00
1070,116731,4,,,97.00,A,4.00
1071,116731,5,,,100.00,A,4.00
1072,116731,8,,,100.00,A,4.00
1073,116731,10,,,100.00,A,4.00
1074,116731,11,,,100.00,A,4.00
1075,116732,3,,,89.00,B,3.00
1076,116732,4,,,86.00,B,3.00
1077,116732,5,,,89.00,B,3.00
1078,116732,8,,,92.00,A,4.00
1079,116732,10,,,94.00,A,4.00
1080,116732,11,,,95.00,A,4.00
1081,116733,3,,,94.00,A,4.00
1082,116733,4,,,91.00,A,4.00
1083,116733,5,,,94.00,A,4.00
1084,116733,8,,,97.00,A,4.00
1085,116733,10,,,99.00,A,4.00
1086,116733,11,,,100.00,A,4.00
1087,116734,3,,,75.00,C,2.00
1088,116734,4,,,72.00,C,2.00
1089,116734,5,,,75.00,C,2.00
1090,116734,8,,,78.00,C,2.00
1091,116734,10,,,80.00,B,3.00
1092,116734,11,,,81.00,B,3.00
1093,116735,3,,,100.00,A,4.00
1094,116735,4,,,97.00,A,4.00
1095,116735,5,,,100.00,A,4.00
1096,116735,8,,,100.00,A,4.00
1097,116735,10,,,100.00,A,4.00
1098,116735,11,,,100.00,A,4.00
1099,116736,3,,,0.00,F,0.00
1100,116736,4,,,0.00,F,0.00
1101,116736,5,,,0.00,F,0.00
1102,116736,8,,,3.00,F,0.00
1103,116736,10,,,5.00,F,0.00
1104,116736,11,,,6.00,F,0.00
1105,116737,3,,,77.00,C,2.00
1106,116737,4,,,74.00,C,2.00
1107,116737,5,,,77.00,C,2.00
1108,116737,8,,,80.00,B,3.00
1109,116737,10,,,82.00,B,3.00
1110,116737,11,,,83.00,B,3.00
1111,116738,3,,,70.00,C,2.00
1112,116738,4,,,67.00,D,1.00
1113,116738,5,,,70.00,C,2.00
1114,116738,8,,,73.00,C,2.00
1115,116738,10,,,75.00,C,2.00
1116,116738,11,,,76.00,C,2.00
1117,116739,3,,,80.00,B,3.00
1118,116739,4,,,77.00,C,2.00
1119,116739,5,,,80.00,B,3.00
1120,116739,8,,,83.00,B,3.00
1121,116739,10,,,85.00,B,3.00
1122,116739,11,,,86.00,B,3.00
1123,116740,3,,,97.00,A,4.00
1124,116740,4,,,94.00,A,4.00
1125,116740,5,,,97.00,A,4.00
1126,116740,8,,,100.00,A,4.00
1127,116740,10,,,100.00,A,4.00
1128,116740,11,,,100.00,A,4.00
1129,116741,3,,,82.00,B,3.00
1130,116741,4,,,79.00,C,2.00
1131,116741,5,,,82.00,B,3.00
1132,116741,8,,,85.00,B,3.00
1133,116741,10,,,87.00,B,3.00
1134,116741,11,,,88.00,B,3.00
1135,116742,3,,,73.00,C,2.00
1136,116742,4,,,70.00,C,2.00
1137,116742,5,,,73.00,C,2.00
1138,116742,8,,,76.00,C,2.00
1139,116742,10,,,78.00,C,2.00
1140,116742,11,,,79.00,C,2.00
1141,116743,3,,,72.00,C,2.00
1142,116743,4,,,69.00,D,1.00
1143,116743,5,,,72.00,C,2.00
1144,116743,8,,,75.00,C,2.00
1145,116743,10,,,77.00,C,2.00
1146,116743,11,,,78.00,C,2.00
1147,116744,3,,,87.00,B,3.00
1148,116744,4,,,84.00,B,3.00
1149,116744,5,,,87.00,B,3.00
1150,116744,8,,,90.00,A,4.00
1151,116744,10,,,92.00,A,4.00
1152,116744,11,,,93.00,A,4.00
1153,116745,3,,,0.00,F,0.00
1154,116745,4,,,0.00,F,0.00
1155,116745,5,,,0.00,F,0.00
1156,116745,8,,,3.00,F,0.00
1157,116745,10,,,5.00,F,0.00
1158,116745,11,,,6.00,F,0.00
1159,116746,3,,,95.00,A,4.00
1160,116746,4,,,92.00,A,4.00
1161,116746,5,,,95.00,A,4.00
1162,116746,8,,,98.00,A,4.00
1163,116746,10,,,100.00,A,4.00
1164,116746,11,,,100.00,A,4.00
1165,116747,3,,,98.00,A,4.00
1166,116747,4,,,95.00,A,4.00
1167,116747,5,,,98.00,A,4.00
1168,116747,8,,,100.00,A,4.00
1169,116747,10,,,100.00,A,4.00
1170,116747,11,,,100.00,A,4.00
1171,116748,3,,,90.00,A,4.00
1172,116748,4,,,87.00,B,3.00
1173,116748,5,,,90.00,A,4.00
1174,116748,8,,,93.00,A,4.00
1175,116748,10,,,95.00,A,4.00
1176,116748,11,,,96.00,A,4.00
1177,116749,3,,,88.00,B,3.00
1178,116749,4,,,85.00,B,3.00
1179,116749,5,,,88.00,B,3.00
1180,116749,8,,,91.00,A,4.00
1181,116749,10,,,93.00,A,4.00
1182,116749,11,,,94.00,A,4.00
1183,116750,3,,,80.00,B,3.00
1184,116750,4,,,77.00,C,2.00
1185,116750,5,,,80.00,B,3.00
1186,116750,8,,,83.00,B,3.00
1187,116750,10,,,85.00,B,3.00
1188,116750,11,,,86.00,B,3.00
1189,116751,3,,,87.00,B,3.00
1190,116751,4,,,84.00,B,3.00
1191,116751,5,,,87.00,B,3.00
1192,116751,8,,,90.00,A,4.00
1193,116751,10,,,92.00,A,4.00
1194,116751,11,,,93.00,A,4.00
1195,116752,3,,,76.00,C,2.00
1196,116752,4,,,73.00,C,2.00
1197,116752,5,,,76.00,C,2.00
1198,116752,8,,,79.00,C,2.00
1199,116752,10,,,81.00,B,3.00
1200,116752,11,,,82.00,B,3.00
1201,116753,3,,,90.00,A,4.00
1202,116753,4,,,87.00,B,3.00
1203,116753,5,,,90.00,A,4.00
1204,116753,8,,,93.00,A,4.00
1205,116753,10,,,95.00,A,4.00
1206,116753,11,,,96.00,A,4.00
1207,116754,3,,,61.00,D,1.00
1208,116754,4,,,58.00,F,0.00
1209,116754,5,,,61.00,D,1.00
1210,116754,8,,,64.00,D,1.00
1211,116754,10,,,66.00,D,1.00
1212,116754,11,,,67.00,D,1.00
1213,116755,3,,,72.00,C,2.00
1214,116755,4,,,69.00,D,1.00
1215,116755,5,,,72.00,C,2.00
1216,116755,8,,,75.00,C,2.00
1217,116755,10,,,77.00,C,2.00
1218,116755,11,,,78.00,C,2.00
1219,116756,3,,,88.00,B,3.00
1220,116756,4,,,85.00,B,3.00
1221,116756,5,,,88.00,B,3.00
1222,116756,8,,,91.00,A,4.00
1223,116756,10,,,93.00,A,4.00
1224,116756,11,,,94.00,A,4.00
1225,116757,3,,,0.00,F,0.00
1226,116757,4,,,0.00,F,0.00
1227,116757,5,,,0.00,F,0.00
1228,116757,8,,,3.00,F,0.00
1229,116757,10,,,5.00,F,0.00
1230,116757,11,,,6.00,F,0.00
1231,116758,3,,,72.00,C,2.00
1232,116758,4,,,69.00,D,1.00
1233,116758,5,,,72.00,C,2.00
1234,116758,8,,,75.00,C,2.00
1235,116758,10,,,77.00,C,2.00
1236,116758,11,,,78.00,C,2.00
1237,116759,3,,,72.00,C,2.00
1238,116759,4,,,69.00,D,1.00
1239,116759,5,,,72.00,C,2.00
1240,116759,8,,,75.00,C,2.00
1241,116759,10,,,77.00,C,2.00
1242,116759,11,,,78.00,C,2.00
1243,116760,3,,,70.00,C,2.00
1244,116760,4,,,67.00,D,1.00
1245,116760,5,,,70.00,C,2.00
1246,116760,8,,,73.00,C,2.00
1247,116760,10,,,75.00,C,2.00
1248,116760,11,,,76.00,C,2.00
1249,116761,3,,,97.00,A,4.00
1250,116761,4,,,94.00,A,4.00
1251,116761,5,,,97.00,A,4.00
1252,116761,8,,,100.00,A,4.00
1253,116761,10,,,100.00,A,4.00
1254,116761,11,,,100.00,A,4.00
1255,116762,3,,,79.00,C,2.00
1256,116762,4,,,76.00,C,2.00
1257,116762,5,,,79.00,C,2.00
1258,116762,8,,,82.00,B,3.00
1259,116762,10,,,84.00,B,3.00
1260,116762,11,,,85.00,B,3.00
1261,116763,3,,,84.00,B,3.00
1262,116763,4,,,81.00,B,3.00
1263,116763,5,,,84.00,B,3.00
1264,116763,8,,,87.00,B,3.00
1265,116763,10,,,89.00,B,3.00
1266,116763,11,,,90.00,A,4.00
1267,116764,3,,,86.00,B,3.00
1268,116764,4,,,83.00,B,3.00
1269,116764,5,,,86.00,B,3.00
1270,116764,8,,,89.00,B,3.00
1271,116764,10,,,91.00,A,4.00
1272,116764,11,,,92.00,A,4.00
1273,116765,3,,,73.00,C,2.00
1274,116765,4,,,70.00,C,2.00
1275,116765,5,,,73.00,C,2.00
1276,116765,8,,,76.00,C,2.00
1277,116765,10,,,78.00,C,2.00
1278,116765,11,,,79.00,C,2.00
1279,116766,3,,,93.00,A,4.00
1280,116766,4,,,90.00,A,4.00
1281,116766,5,,,93.00,A,4.00
1282,116766,8,,,96.00,A,4.00
1283,116766,10,,,98.00,A,4.00
1284,116766,11,,,99.00,A,4.00
1285,116767,3,,,93.00,A,4.00
1286,116767,4,,,90.00,A,4.00
1287,116767,5,,,93.00,A,4.00
1288,116767,8,,,96.00,A,4.00
1289,116767,10,,,98.00,A,4.00
1290,116767,11,,,99.00,A,4.00
1291,116768,3,,,80.00,B,3.00
1292,116768,4,,,77.00,C,2.00
1293,116768,5,,,80.00,B,3.00
1294,116768,8,,,83.00,B,3.00
1295,116768,10,,,85.00,B,3.00
1296,116768,11,,,86.00,B,3.00
1297,116769,3,,,83.00,B,3.00
1298,116769,4,,,80.00,B,3.00
1299,116769,5,,,83.00,B,3.00
1300,116769,8,,,86.00,B,3.00
1301,116769,10,,,88.00,B,3.00
1302,116769,11,,,89.00,B,3.00
1303,116770,3,,,99.00,A,4.00
1304,116770,4,,,96.00,A,4.00
1305,116770,5,,,99.00,A,4.00
1306,116770,8,,,100.00,A,4.00
1307,116770,10,,,100.00,A,4.00
1308,116770,11,,,100.00,A,4.00
1309,116771,3,,,91.00,A,4.00
1310,116771,4,,,88.00,B,3.00
1311,116771,5,,,91.00,A,4.00
1312,116771,8,,,94.00,A,4.00
1313,116771,10,,,96.00,A,4.00
1314,116771,11,,,97.00,A,4.00
1315,116772,3,,,96.00,A,4.00
1316,116772,4,,,93.00,A,4.00
1317,116772,5,,,96.00,A,4.00
1318,116772,8,,,99.00,A,4.00
1319,116772,10,,,100.00,A,4.00
1320,116772,11,,,100.00,A,4.00
1321,116773,3,,,95.00,A,4.00
1322,116773,4,,,92.00,A,4.00
1323,116773,5,,,95.00,A,4.00
1324,116773,8,,,98.00,A,4.00
1325,116773,10,,,100.00,A,4.00
1326,116773,11,,,100.00,A,4.00
1327,116774,3,,,91.00,A,4.00
1328,116774,4,,,88.00,B,3.00
1329,116774,5,,,91.00,A,4.00
1330,116774,8,,,94.00,A,4.00
1331,116774,10,,,96.00,A,4.00
1332,116774,11,,,97.00,A,4.00
1333,116775,3,,,71.00,C,2.00
1334,116775,4,,,68.00,D,1.00
1335,116775,5,,,71.00,C,2.00
1336,116775,8,,,74.00,C,2.00
1337,116775,10,,,76.00,C,2.00
1338,116775,11,,,77.00,C,2.00
1339,116776,3,,,88.00,B,3.00
1340,116776,4,,,85.00,B,3.00
1341,116776,5,,,88.00,B,3.00
1342,116776,8,,,91.00,A,4.00
1343,116776,10,,,93.00,A,4.00
1344,116776,11,,,94.00,A,4.00
1345,116777,3,,,0.00,F,0.00
1346,116777,4,,,0.00,F,0.00
1347,116777,5,,,0.00,F,0.00
1348,116777,8,,,3.00,F,0.00
1349,116777,10,,,5.00,F,0.00
1350,116777,11,,,6.00,F,0.00
1351,116778,3,,,67.00,D,1.00
1352,116778,4,,,64.00,D,1.00
1353,116778,5,,,67.00,D,1.00
1354,116778,8,,,70.00,C,2.00
1355,116778,10,,,72.00,C,2.00
1356,116778,11,,,73.00,C,2.00
1357,116779,3,,,79.00,C,2.00
1358,116779,4,,,76.00,C,2.00
1359,116779,5,,,79.00,C,2.00
1360,116779,8,,,82.00,B,3.00
1361,116779,10,,,84.00,B,3.00
1362,116779,11,,,85.00,B,3.00
1363,116780,3,,,77.00,C,2.00
1364,116780,4,,,74.00,C,2.00
1365,116780,5,,,77.00,C,2.00
1366,116780,8,,,80.00,B,3.00
1367,116780,10,,,82.00,B,3.00
1368,116780,11,,,83.00,B,3.00
1369,116781,3,,,71.00,C,2.00
1370,116781,4,,,68.00,D,1.00
1371,116781,5,,,71.00,C,2.00
1372,116781,8,,,74.00,C,2.00
1373,116781,10,,,76.00,C,2.00
1374,116781,11,,,77.00,C,2.00
1375,116782,3,,,85.00,B,3.00
1376,116782,4,,,82.00,B,3.00
1377,116782,5,,,85.00,B,3.00
1378,116782,8,,,88.00,B,3.00
1379,116782,10,,,90.00,A,4.00
1380,116782,11,,,91.00,A,4.00
1381,116783,3,,,75.00,C,2.00
1382,116783,4,,,72.00,C,2.00
1383,116783,5,,,75.00,C,2.00
1384,116783,8,,,78.00,C,2.00
1385,116783,10,,,80.00,B,3.00
1386,116783,11,,,81.00,B,3.00
1387,116784,3,,,62.00,D,1.00
1388,116784,4,,,59.00,F,0.00
1389,116784,5,,,62.00,D,1.00
1390,116784,8,,,65.00,D,1.00
1391,116784,10,,,67.00,D,1.00
1392,116784,11,,,68.00,D,1.00
1393,116785,3,,,64.00,D,1.00
1394,116785,4,,,61.00,D,1.00
1395,116785,5,,,64.00,D,1.00
1396,116785,8,,,67.00,D,1.00
1397,116785,10,,,69.00,D,1.00
1398,116785,11,,,70.00,C,2.00
1399,116786,3,,,58.00,F,0.00
1400,116786,4,,,55.00,F,0.00
1401,116786,5,,,58.00,F,0.00
1402,116786,8,,,61.00,D,1.00
1403,116786,10,,,63.00,D,1.00
1404,116786,11,,,64.00,D,1.00
1405,116787,3,,,85.00,B,3.00
1406,116787,4,,,82.00,B,3.00
1407,116787,5,,,85.00,B,3.00
1408,116787,8,,,88.00,B,3.00
1409,116787,10,,,90.00,A,4.00
1410,116787,11,,,91.00,A,4.00
1411,116788,3,,,100.00,A,4.00
1412,116788,4,,,97.00,A,4.00
1413,116788,5,,,100.00,A,4.00
1414,116788,8,,,100.00,A,4.00
1415,116788,10,,,100.00,A,4.00
1416,116788,11,,,100.00,A,4.00
1417,116789,3,,,86.00,B,3.00
1418,116789,4,,,83.00,B,3.00
1419,116789,5,,,86.00,B,3.00
1420,116789,8,,,89.00,B,3.00
1421,116789,10,,,91.00,A,4.00
1422,116789,11,,,92.00,A,4.00
1423,116790,3,,,0.00,F,0.00
1424,116790,4,,,0.00,F,0.00
1425,116790,5,,,0.00,F,0.00
1426,116790,8,,,3.00,F,0.00
1427,116790,10,,,5.00,F,0.00
1428,116790,11,,,6.00,F,0.00
1429,116791,3,,,75.00,C,2.00
1430,116791,4,,,72.00,C,2.00
1431,116791,5,,,75.00,C,2.00
1432,116791,8,,,78.00,C,2.00
1433,116791,10,,,80.00,B,3.00
1434,116791,11,,,81.00,B,3.00
1435,116792,3,,,86.00,B,3.00
1436,116792,4,,,83.00,B,3.00
1437,116792,5,,,86.00,B,3.00
1438,116792,8,,,89.00,B,3.00
1439,116792,10,,,91.00,A,4.00
