AbsenceID,AbsenceDate,StudentID,SISStudentID,AbsenceCodeID,AbsenceCount,FacilityID,StaffID
32618,'2007-09-09 00:00:00',296,296,22,1,3,70
32619,'2007-11-21 00:00:00',1080,1080,1,1,1,12
32620,'2010-02-25 00:00:00',3012,612,1,1,1,21
32621,'2008-01-06 00:00:00',276,276,22,1,3,55
32622,'2007-09-23 00:00:00',456,456,22,1,1,1
32623,'2008-03-28 00:00:00',680,680,9,1,1,12
32624,'2008-08-21 00:00:00',1944,744,22,1,1,18
32625,'2010-03-10 00:00:00',2916,516,9,1,1,24
32626,'2008-03-08 00:00:00',180,180,1,1,1,12
32627,'2007-10-04 00:00:00',816,816,1,1,1,15
32628,'2008-03-31 00:00:00',860,860,21,1,3,66
32629,'2009-11-01 00:00:00',3356,956,21,1,3,65
32630,'2009-03-06 00:00:00',1436,236,1,1,1,10
32631,'2009-04-23 00:00:00',1448,248,9,1,1,20
32632,'2009-12-13 00:00:00',3068,668,1,1,2,46
32633,'2009-10-19 00:00:00',3548,1148,9,1,1,23
32634,'2010-03-24 00:00:00',2512,112,9,1,1,19
32635,'2010-03-03 00:00:00',2604,204,22,1,3,58
32636,'2009-10-02 00:00:00',3532,1132,9,1,1,9
32637,'2008-03-28 00:00:00',16,16,9,1,1,15
32638,'2008-03-27 00:00:00',716,716,1,1,1,15
32639,'2009-01-25 00:00:00',1612,412,1,1,1,17
32640,'2009-02-20 00:00:00',2180,980,1,1,1,15
32641,'2009-01-11 00:00:00',2056,856,13,1,1,1
32642,'2010-02-20 00:00:00',2416,16,1,1,1,24
32643,'2009-12-21 00:00:00',3432,1032,22,1,1,9
32644,'2009-03-20 00:00:00',2156,956,9,1,1,1
32645,'2010-02-13 00:00:00',2720,320,1,1,2,46
32646,'2007-09-02 00:00:00',200,200,22,1,3,52
32647,'2008-05-10 00:00:00',956,956,13,1,1,1
32648,'2008-10-18 00:00:00',1380,180,1,1,1,15
32649,'2009-02-12 00:00:00',1360,160,22,1,3,60
32650,'2009-05-03 00:00:00',1816,616,22,1,1,20
32651,'2009-01-23 00:00:00',2128,928,14,1,3,55
32652,'2010-03-24 00:00:00',2648,248,9,1,1,23
32653,'2009-10-12 00:00:00',2968,568,1,1,2,44
32654,'2010-02-13 00:00:00',2820,420,1,1,2,44
32655,'2009-11-13 00:00:00',3260,860,16,1,2,42
32656,'2008-11-29 00:00:00',2316,1116,9,1,1,22
32657,'2010-02-21 00:00:00',2672,272,1,1,2,49
32658,'2007-12-15 00:00:00',156,156,21,1,1,1
32659,'2010-03-18 00:00:00',2504,104,22,1,3,57
32660,'2008-02-16 00:00:00',1016,1016,9,1,1,15
32661,'2009-03-22 00:00:00',1876,676,22,1,3,71
32662,'2008-10-18 00:00:00',2080,880,1,1,1,15
32663,'2009-09-26 00:00:00',2976,576,22,1,3,72
32664,'2010-01-29 00:00:00',3320,920,1,1,2,46
32665,'2010-02-04 00:00:00',3348,948,9,1,1,23
32666,'2008-02-22 00:00:00',180,180,9,1,1,12
32667,'2008-11-07 00:00:00',1220,20,9,1,2,42
32668,'2008-08-23 00:00:00',1788,588,22,1,3,54
32669,'2009-11-05 00:00:00',3148,748,22,1,1,23
32670,'2010-01-30 00:00:00',3392,992,9,1,3,70
32671,'2009-04-30 00:00:00',1708,508,22,1,2,49
32672,'2008-11-08 00:00:00',1760,560,21,1,3,61
32673,'2009-10-30 00:00:00',2712,312,22,1,1,19
32674,'2010-03-17 00:00:00',2840,440,1,1,1,17
32675,'2009-10-22 00:00:00',3148,748,22,1,1,23
32676,'2009-12-10 00:00:00',3436,1036,1,1,1,18
32677,'2007-11-10 00:00:00',228,228,21,1,3,64
32678,'2007-10-21 00:00:00',748,748,1,1,1,14
32679,'2009-10-05 00:00:00',3136,736,9,1,1,18
32680,'2009-03-16 00:00:00',1488,288,22,1,3,56
32681,'2009-03-02 00:00:00',1736,536,22,1,1,10
32682,'2008-11-08 00:00:00',2020,820,9,1,2,42
32683,'2009-01-11 00:00:00',2356,1156,13,1,1,1
32684,'2007-11-03 00:00:00',1136,1136,9,1,2,48
32685,'2009-01-25 00:00:00',2336,1136,1,1,1,10
32686,'2010-03-05 00:00:00',2856,456,16,1,3,65
32687,'2010-03-03 00:00:00',3412,1012,22,1,1,21
32688,'2008-02-20 00:00:00',612,612,9,1,1,9
32689,'2008-10-18 00:00:00',1356,156,9,1,1,1
32690,'2009-09-06 00:00:00',2760,360,21,1,2,7
32691,'2010-03-06 00:00:00',2868,468,1,1,2,46
32692,'2010-02-28 00:00:00',3160,760,1,1,2,7
32693,'2008-11-22 00:00:00',1336,136,22,1,1,10
32694,'2010-03-26 00:00:00',2580,180,22,1,1,19
32695,'2009-11-29 00:00:00',2616,216,9,1,1,24
32696,'2009-09-05 00:00:00',2636,236,9,1,1,18
32697,'2008-09-05 00:00:00',1412,212,9,1,1,17
32698,'2009-02-14 00:00:00',1812,612,1,1,1,17
32699,'2009-01-11 00:00:00',2336,1136,1,1,1,10
32700,'2007-12-08 00:00:00',860,860,22,1,3,66
32701,'2009-10-23 00:00:00',3328,928,22,1,3,71
32702,'2007-09-27 00:00:00',836,836,1,1,2,50
32703,'2008-05-17 00:00:00',1056,1056,13,1,1,1
32704,'2008-03-16 00:00:00',748,748,22,1,1,14
32705,'2008-11-30 00:00:00',1360,160,14,1,3,60
32706,'2008-03-29 00:00:00',436,436,21,1,2,50
32707,'2009-03-15 00:00:00',2348,1148,1,1,1,22
32708,'2010-04-07 00:00:00',2648,248,1,1,1,23
32709,'2009-11-27 00:00:00',2656,256,9,1,3,65
32710,'2010-02-20 00:00:00',2936,536,1,1,1,18
32711,'2009-10-11 00:00:00',3032,632,9,1,1,9
32712,'2008-05-22 00:00:00',1012,1012,1,1,1,9
32713,'2010-01-23 00:00:00',2536,136,22,1,1,18
32714,'2008-08-10 00:00:00',1248,48,1,1,1,20
32715,'2008-02-02 00:00:00',244,244,1,1,1,10
32716,'2008-02-09 00:00:00',60,60,22,1,3,58
32717,'2008-10-25 00:00:00',2184,984,1,1,1,16
32718,'2007-08-15 00:00:00',1148,1148,22,1,1,14
32719,'2008-04-19 00:00:00',1012,1012,9,1,1,9
32720,'2009-04-25 00:00:00',1248,48,9,1,1,20
32721,'2008-10-10 00:00:00',2052,852,17,1,2,7
32722,'2008-08-14 00:00:00',2088,888,22,1,3,65
32723,'2008-05-09 00:00:00',136,136,22,1,2,48
32724,'2009-04-26 00:00:00',1308,108,22,1,2,49
32725,'2009-02-13 00:00:00',1748,548,22,1,1,22
32726,'2009-12-14 00:00:00',2868,468,1,1,2,46
32727,'2008-03-09 00:00:00',812,812,1,1,1,9
32728,'2009-02-26 00:00:00',1220,20,9,1,2,42
32729,'2008-12-06 00:00:00',2212,1012,1,1,1,17
32730,'2009-09-13 00:00:00',3456,1056,13,1,3,65
32731,'2009-10-08 00:00:00',2432,32,9,1,1,9
32732,'2010-03-07 00:00:00',2980,580,1,1,1,19
32733,'2008-03-16 00:00:00',348,348,22,1,1,14
32734,'2008-02-14 00:00:00',436,436,21,1,2,50
32735,'2007-11-30 00:00:00',836,836,1,1,2,50
32736,'2009-10-09 00:00:00',2748,348,1,1,1,23
32737,'2009-05-01 00:00:00',1412,212,1,1,1,17
32738,'2008-08-14 00:00:00',1788,588,22,1,3,54
32739,'2008-12-06 00:00:00',1612,412,1,1,1,17
32740,'2009-09-21 00:00:00',2660,260,1,1,2,42
32741,'2008-01-25 00:00:00',240,240,9,1,2,50
32742,'2008-01-24 00:00:00',220,220,9,1,3,67
32743,'2009-03-15 00:00:00',1784,584,22,1,1,16
32744,'2008-11-09 00:00:00',1928,728,22,1,3,70
32745,'2010-01-30 00:00:00',3184,784,1,1,1,20
32746,'2007-11-16 00:00:00',60,60,22,1,3,58
32747,'2008-04-18 00:00:00',712,712,9,1,1,9
32748,'2008-05-01 00:00:00',148,148,9,1,1,14
32749,'2009-01-16 00:00:00',2080,880,1,1,1,15
32750,'2009-11-13 00:00:00',2860,460,16,1,2,42
32751,'2008-11-30 00:00:00',2060,860,14,1,3,67
32752,'2010-03-25 00:00:00',2648,248,1,1,1,23
32753,'2010-03-20 00:00:00',2936,536,22,1,1,18
32754,'2009-10-16 00:00:00',3360,960,1,1,2,7
32755,'2008-01-11 00:00:00',148,148,9,1,1,14
32756,'2009-04-12 00:00:00',1248,48,1,1,1,20
32757,'2009-01-23 00:00:00',1648,448,1,1,1,20
32758,'2010-03-11 00:00:00',2508,108,1,1,1,12
32759,'2007-08-16 00:00:00',384,384,1,1,1,13
32760,'2009-04-20 00:00:00',1408,208,9,1,2,47
32761,'2009-05-07 00:00:00',1532,332,1,1,2,47
32762,'2009-02-05 00:00:00',2036,836,1,1,1,10
32763,'2010-01-24 00:00:00',2420,20,9,1,2,44
32764,'2009-08-24 00:00:00',2460,60,1,1,2,42
32765,'2010-01-31 00:00:00',3536,1136,1,1,1,18
32766,'2008-03-16 00:00:00',852,852,13,1,3,60
32767,'2009-09-27 00:00:00',2688,288,9,1,3,57
32768,'2008-02-15 00:00:00',828,828,9,1,3,69
32769,'2009-10-03 00:00:00',3332,932,9,1,1,9
32770,'2008-03-08 00:00:00',960,960,9,1,3,59
32771,'2010-03-25 00:00:00',3148,748,1,1,1,23
32772,'2010-02-25 00:00:00',3560,1160,22,1,2,7
32773,'2008-02-13 00:00:00',488,488,9,1,3,64
32774,'2008-11-22 00:00:00',2160,960,22,1,3,62
32775,'2008-03-29 00:00:00',180,180,9,1,1,12
32776,'2009-09-04 00:00:00',3496,1096,22,1,3,62
32777,'2007-10-17 00:00:00',16,16,1,1,1,15
32778,'2008-03-15 00:00:00',1060,1060,9,1,3,58
32779,'2008-11-09 00:00:00',1712,512,1,1,1,17
32780,'2008-01-06 00:00:00',60,60,1,1,3,58
32781,'2009-03-22 00:00:00',1284,84,1,1,1,16
32782,'2008-11-14 00:00:00',2248,1048,22,1,1,20
32783,'2010-01-24 00:00:00',3160,760,1,1,2,7
32784,'2008-10-23 00:00:00',1436,236,1,1,1,10
32785,'2009-03-01 00:00:00',2080,880,1,1,1,15
32786,'2009-08-27 00:00:00',2980,580,1,1,1,19
32787,'2008-02-20 00:00:00',212,212,9,1,1,9
32788,'2007-12-02 00:00:00',460,460,1,1,3,59
32789,'2008-10-18 00:00:00',1780,580,1,1,1,15
32790,'2010-03-05 00:00:00',2520,120,1,1,2,46
32791,'2009-03-22 00:00:00',2312,1112,1,1,1,17
32792,'2010-02-04 00:00:00',3564,1164,1,1,2,7
32793,'2007-11-01 00:00:00',260,260,1,1,3,71
32794,'2007-11-09 00:00:00',284,284,22,1,1,13
32795,'2008-04-21 00:00:00',756,756,22,1,1,1
32796,'2009-10-31 00:00:00',3432,1032,1,1,1,9
32797,'2008-01-24 00:00:00',920,920,9,1,3,60
32798,'2009-01-26 00:00:00',1480,280,22,1,1,15
32799,'2009-02-06 00:00:00',1616,416,1,1,1,20
32800,'2009-03-13 00:00:00',1660,460,9,1,3,62
32801,'2009-03-26 00:00:00',2136,936,1,1,1,10
32802,'2010-03-25 00:00:00',2748,348,1,1,1,23
32803,'2009-11-09 00:00:00',2432,32,1,1,1,9
32804,'2010-01-25 00:00:00',2640,240,1,1,1,17
32805,'2010-03-19 00:00:00',3356,956,13,1,3,65
32806,'2009-03-13 00:00:00',1960,760,9,1,3,72
32807,'2008-02-03 00:00:00',1060,1060,22,1,3,58
32808,'2008-11-07 00:00:00',1728,528,9,1,3,56
32809,'2009-03-02 00:00:00',1336,136,22,1,1,10
32810,'2008-11-13 00:00:00',2312,1112,1,1,1,17
32811,'2009-09-27 00:00:00',2648,248,9,1,1,23
32812,'2010-03-26 00:00:00',3188,788,21,1,3,57
32813,'2008-02-06 00:00:00',236,236,22,1,2,50
32814,'2009-08-24 00:00:00',2860,460,1,1,2,42
32815,'2008-02-24 00:00:00',1036,1036,22,1,2,50
32816,'2008-08-31 00:00:00',1580,380,22,1,1,15
32817,'2009-02-26 00:00:00',2012,812,1,1,1,17
32818,'2009-12-20 00:00:00',3444,1044,22,1,1,19
32819,'2010-02-13 00:00:00',3536,1136,9,1,1,18
32820,'2008-12-07 00:00:00',1720,520,9,1,2,7
32821,'2009-09-25 00:00:00',3100,700,9,1,3,57
32822,'2009-12-14 00:00:00',3464,1064,1,1,2,42
32823,'2008-05-01 00:00:00',1112,1112,22,1,1,9
32824,'2010-03-27 00:00:00',2452,52,1,1,2,46
32825,'2009-10-17 00:00:00',3456,1056,22,1,3,65
32826,'2010-01-24 00:00:00',3560,1160,1,1,2,7
32827,'2010-01-11 00:00:00',2464,64,1,1,2,42
32828,'2010-01-07 00:00:00',2512,112,1,1,1,19
32829,'2010-03-06 00:00:00',2936,536,1,1,1,18
32830,'2010-03-03 00:00:00',3000,600,22,1,3,71
32831,'2008-01-30 00:00:00',636,636,13,1,2,50
32832,'2009-03-01 00:00:00',1680,480,1,1,1,15
32833,'2009-03-02 00:00:00',1848,648,1,1,1,20
32834,'2007-12-14 00:00:00',828,828,9,1,3,69
32835,'2008-01-24 00:00:00',956,956,9,1,1,1
32836,'2008-09-21 00:00:00',1484,284,1,1,1,16
32837,'2009-03-16 00:00:00',1728,528,9,1,3,56
32838,'2008-11-30 00:00:00',2260,1060,14,1,3,61
32839,'2010-01-31 00:00:00',3360,960,22,1,2,7
32840,'2010-02-01 00:00:00',3016,616,9,1,1,24
32841,'2007-09-23 00:00:00',772,772,9,1,2,3
32842,'2009-03-20 00:00:00',1656,456,9,1,1,1
32843,'2009-08-21 00:00:00',2832,432,1,1,1,9
32844,'2009-12-14 00:00:00',3236,836,1,1,1,18
32845,'2008-09-21 00:00:00',1660,460,6,1,3,62
32846,'2009-10-04 00:00:00',3032,632,9,1,1,9
32847,'2008-03-31 00:00:00',176,176,22,1,3,55
32848,'2008-01-24 00:00:00',776,776,22,1,3,55
32849,'2008-11-16 00:00:00',1336,136,9,1,1,10
32850,'2009-02-23 00:00:00',2244,1044,22,1,1,18
32851,'2010-03-26 00:00:00',2888,488,21,1,3,59
32852,'2008-05-03 00:00:00',128,128,9,1,3,53
32853,'2009-11-29 00:00:00',2432,32,22,1,1,9
32854,'2007-11-04 00:00:00',836,836,9,1,2,50
32855,'2009-10-18 00:00:00',3416,1016,1,1,1,24
32856,'2009-02-07 00:00:00',1328,128,14,1,3,65
32857,'2009-01-29 00:00:00',1516,316,1,1,1,22
32858,'2009-02-23 00:00:00',1612,412,1,1,1,17
32859,'2009-10-11 00:00:00',3008,608,1,1,1,12
32860,'2009-01-24 00:00:00',1536,336,1,1,1,10
32861,'2009-09-27 00:00:00',3168,768,13,1,2,44
32862,'2008-01-17 00:00:00',120,120,21,1,3,62
32863,'2008-03-02 00:00:00',988,988,14,1,3,64
32864,'2009-10-01 00:00:00',2536,136,9,1,1,18
32865,'2008-05-01 00:00:00',712,712,22,1,1,9
32866,'2009-12-06 00:00:00',2656,256,1,1,3,65
32867,'2010-02-04 00:00:00',3368,968,1,1,2,44
32868,'2008-11-20 00:00:00',1248,48,1,1,1,20
32869,'2008-09-27 00:00:00',1552,352,1,1,2,42
32870,'2010-02-18 00:00:00',2436,36,1,1,1,18
32871,'2009-12-20 00:00:00',2860,460,21,1,2,42
32872,'2007-09-09 00:00:00',180,180,1,1,1,12
32873,'2010-01-24 00:00:00',2788,388,9,1,3,58
32874,'2008-08-22 00:00:00',2356,1156,13,1,1,1
32875,'2010-02-07 00:00:00',2988,588,21,1,3,66
32876,'2010-03-13 00:00:00',3420,1020,1,1,2,44
32877,'2010-03-26 00:00:00',3088,688,21,1,3,71
32878,'2009-01-25 00:00:00',2248,1048,9,1,1,20
32879,'2007-09-27 00:00:00',636,636,1,1,2,50
32880,'2008-05-05 00:00:00',916,916,22,1,1,15
32881,'2008-10-18 00:00:00',2360,1160,9,1,3,60
32882,'2007-10-06 00:00:00',612,612,1,1,1,9
32883,'2009-02-06 00:00:00',2128,928,14,1,3,55
32884,'2008-09-15 00:00:00',2180,980,1,1,1,15
32885,'2008-04-06 00:00:00',276,276,1,1,3,55
32886,'2009-03-20 00:00:00',1512,312,1,1,1,17
32887,'2009-03-16 00:00:00',2088,888,22,1,3,65
32888,'2010-01-30 00:00:00',2692,292,9,1,3,70
32889,'2010-02-25 00:00:00',2860,460,22,1,2,42
32890,'2009-10-03 00:00:00',3212,812,22,1,1,21
32891,'2010-03-26 00:00:00',3388,988,21,1,3,59
32892,'2010-02-21 00:00:00',2512,112,1,1,1,19
32893,'2009-08-27 00:00:00',2780,380,1,1,1,19
32894,'2007-08-15 00:00:00',384,384,9,1,1,13
32895,'2008-03-31 00:00:00',760,760,21,1,3,71
32896,'2010-03-25 00:00:00',2440,40,1,1,1,17
32897,'2007-11-10 00:00:00',248,248,1,1,1,14
32898,'2008-01-23 00:00:00',356,356,9,1,1,1
32899,'2009-03-13 00:00:00',1300,100,9,1,3,55
32900,'2008-12-07 00:00:00',1360,160,21,1,3,60
32901,'2009-01-25 00:00:00',1636,436,1,1,1,10
32902,'2008-05-08 00:00:00',1036,1036,22,1,2,50
32903,'2008-11-22 00:00:00',1460,260,22,1,3,72
32904,'2008-10-31 00:00:00',2312,1112,1,1,1,17
32905,'2008-01-10 00:00:00',716,716,9,1,1,15
32906,'2009-12-20 00:00:00',3516,1116,1,1,1,24
32907,'2008-11-09 00:00:00',1212,12,1,1,1,17
32908,'2008-12-13 00:00:00',2012,812,1,1,1,17
32909,'2010-03-05 00:00:00',2756,356,16,1,3,65
32910,'2010-03-25 00:00:00',3548,1148,1,1,1,23
32911,'2008-11-28 00:00:00',2248,1048,1,1,1,20
32912,'2008-02-15 00:00:00',180,180,1,1,1,12
32913,'2009-02-27 00:00:00',2312,1112,1,1,1,17
32914,'2008-09-08 00:00:00',2336,1136,1,1,1,10
32915,'2010-02-13 00:00:00',2436,36,9,1,1,18
32916,'2010-03-03 00:00:00',3380,980,9,1,1,19
32917,'2008-05-18 00:00:00',312,312,1,1,1,9
32918,'2007-08-26 00:00:00',560,560,9,1,3,58
32919,'2010-02-18 00:00:00',2432,32,9,1,1,9
32920,'2009-03-08 00:00:00',2316,1116,1,1,1,22
32921,'2010-01-30 00:00:00',3132,732,9,1,1,9
32922,'2010-03-11 00:00:00',3416,1016,1,1,1,24
32923,'2007-11-18 00:00:00',12,12,1,1,1,9
32924,'2008-02-02 00:00:00',144,144,1,1,1,10
32925,'2007-11-04 00:00:00',984,984,22,1,1,13
32926,'2009-03-16 00:00:00',1884,684,22,1,1,16
32927,'2009-12-07 00:00:00',2660,260,1,1,2,42
32928,'2007-10-07 00:00:00',148,148,1,1,1,14
32929,'2008-09-20 00:00:00',1672,472,9,1,2,43
32930,'2007-08-26 00:00:00',360,360,9,1,3,66
32931,'2007-08-15 00:00:00',448,448,22,1,1,14
32932,'2007-08-26 00:00:00',1160,1160,9,1,3,57
32933,'2008-10-19 00:00:00',2260,1060,9,1,3,61
32934,'2010-03-13 00:00:00',2768,368,1,1,2,44
32935,'2007-08-15 00:00:00',1160,1160,22,1,3,57
32936,'2009-01-11 00:00:00',1212,12,22,1,1,17
32937,'2009-01-19 00:00:00',2308,1108,22,1,2,49
32938,'2009-12-06 00:00:00',2796,396,1,1,3,62
32939,'2008-05-01 00:00:00',812,812,22,1,1,9
32940,'2008-09-25 00:00:00',2084,884,1,1,1,16
32941,'2009-09-28 00:00:00',3388,988,9,1,3,59
32942,'2008-03-09 00:00:00',580,580,1,1,1,12
32943,'2010-01-30 00:00:00',3192,792,9,1,3,70
32944,'2007-10-18 00:00:00',112,112,1,1,1,9
32945,'2008-01-03 00:00:00',336,336,22,1,2,48
32946,'2009-10-29 00:00:00',2488,88,22,1,3,66
32947,'2009-04-13 00:00:00',1340,140,1,1,1,9
32948,'2010-02-13 00:00:00',2620,220,1,1,2,44
32949,'2010-01-30 00:00:00',3236,836,1,1,1,18
32950,'2009-01-19 00:00:00',1300,100,9,1,3,55
32951,'2009-10-11 00:00:00',2408,8,1,1,1,12
32952,'2008-03-03 00:00:00',180,180,1,1,1,12
32953,'2008-02-23 00:00:00',760,760,21,1,3,71
32954,'2008-11-01 00:00:00',2048,848,22,1,1,20
32955,'2008-02-13 00:00:00',412,412,9,1,1,9
32956,'2009-02-05 00:00:00',1928,728,14,1,3,70
32957,'2009-05-01 00:00:00',2036,836,1,1,1,10
32958,'2009-09-26 00:00:00',3036,636,22,1,1,18
32959,'2009-02-07 00:00:00',2012,812,1,1,1,17
32960,'2008-09-18 00:00:00',2336,1136,22,1,1,10
32961,'2008-04-03 00:00:00',460,460,9,1,3,59
32962,'2008-01-18 00:00:00',1080,1080,1,1,1,12
32963,'2007-08-15 00:00:00',260,260,22,1,3,71
32964,'2008-01-25 00:00:00',720,720,9,1,3,67
32965,'2009-02-15 00:00:00',1780,580,1,1,1,15
32966,'2010-01-30 00:00:00',2584,184,1,1,1,20
32967,'2008-04-19 00:00:00',512,512,9,1,1,9
32968,'2008-04-27 00:00:00',540,540,1,1,2,48
32969,'2008-02-07 00:00:00',908,908,1,1,2,43
32970,'2009-04-18 00:00:00',2012,812,1,1,1,17
32971,'2008-08-18 00:00:00',2228,1028,9,1,3,56
32972,'2010-02-04 00:00:00',2548,148,9,1,1,23
32973,'2010-01-24 00:00:00',3036,636,1,1,1,18
32974,'2009-10-17 00:00:00',3212,812,1,1,1,21
32975,'2008-01-20 00:00:00',936,936,21,1,2,48
32976,'2008-11-22 00:00:00',1736,536,22,1,1,10
32977,'2009-10-23 00:00:00',2528,128,22,1,3,58
32978,'2008-05-10 00:00:00',656,656,13,1,1,1
32979,'2007-10-25 00:00:00',1100,1100,22,1,3,51
32980,'2008-08-21 00:00:00',1544,344,22,1,1,18
32981,'2009-03-13 00:00:00',2300,1100,9,1,3,55
32982,'2010-02-19 00:00:00',2404,4,21,1,3,71
32983,'2009-12-07 00:00:00',3032,632,1,1,1,9
32984,'2010-03-24 00:00:00',3148,748,9,1,1,23
32985,'2007-10-05 00:00:00',316,316,1,1,1,15
32986,'2008-08-09 00:00:00',1308,108,9,1,2,49
32987,'2009-10-05 00:00:00',3560,1160,9,1,2,7
32988,'2008-11-09 00:00:00',1856,656,9,1,1,1
32989,'2008-09-21 00:00:00',1912,712,1,1,1,17
32990,'2007-10-31 00:00:00',28,28,9,1,3,52
32991,'2007-09-15 00:00:00',560,560,22,1,3,58
32992,'2008-04-19 00:00:00',856,856,13,1,1,1
32993,'2009-01-11 00:00:00',1228,28,9,1,3,56
32994,'2008-08-28 00:00:00',1748,548,1,1,1,22
32995,'2008-09-15 00:00:00',2160,960,21,1,3,62
32996,'2009-11-14 00:00:00',2948,548,1,1,1,23
32997,'2007-09-26 00:00:00',448,448,1,1,1,14
32998,'2008-05-03 00:00:00',572,572,1,1,2,3
32999,'2009-10-02 00:00:00',3080,680,1,1,1,21
33000,'2008-01-12 00:00:00',316,316,9,1,1,15
33001,'2009-05-11 00:00:00',1880,680,1,1,1,15
33002,'2009-12-11 00:00:00',2536,136,1,1,1,18
33003,'2009-09-10 00:00:00',3464,1064,9,1,2,42
33004,'2009-03-02 00:00:00',1636,436,22,1,1,10
33005,'2009-01-22 00:00:00',1656,456,9,1,1,1
33006,'2010-01-24 00:00:00',3536,1136,1,1,1,18
33007,'2008-10-23 00:00:00',2348,1148,1,1,1,22
33008,'2010-02-21 00:00:00',2732,332,1,1,1,9
33009,'2010-02-21 00:00:00',3436,1036,9,1,1,18
33010,'2007-11-15 00:00:00',548,548,1,1,1,14
33011,'2007-11-01 00:00:00',920,920,13,1,3,60
33012,'2008-08-23 00:00:00',1888,688,22,1,3,55
33013,'2008-05-05 00:00:00',348,348,22,1,1,14
33014,'2007-11-22 00:00:00',784,784,22,1,1,13
33015,'2009-09-14 00:00:00',3148,748,1,1,1,23
33016,'2008-02-07 00:00:00',708,708,1,1,2,43
33017,'2007-09-21 00:00:00',812,812,1,1,1,9
33018,'2010-03-26 00:00:00',3480,1080,22,1,1,21
33019,'2007-10-31 00:00:00',228,228,9,1,3,64
33020,'2007-08-16 00:00:00',784,784,1,1,1,13
33021,'2009-08-28 00:00:00',3036,636,22,1,1,18
33022,'2009-10-11 00:00:00',3432,1032,9,1,1,9
33023,'2007-10-03 00:00:00',116,116,1,1,1,15
33024,'2008-02-22 00:00:00',880,880,9,1,1,12
33025,'2010-03-20 00:00:00',2476,76,9,1,3,72
33026,'2007-09-28 00:00:00',960,960,22,1,3,59
33027,'2010-01-24 00:00:00',2636,236,1,1,1,18
33028,'2007-11-01 00:00:00',236,236,9,1,2,50
33029,'2008-11-21 00:00:00',1884,684,22,1,1,16
33030,'2009-05-07 00:00:00',1928,728,14,1,3,70
33031,'2008-03-31 00:00:00',616,616,9,1,1,15
33032,'2009-08-27 00:00:00',3080,680,1,1,1,21
33033,'2009-08-27 00:00:00',3160,760,9,1,2,7
33034,'2008-01-03 00:00:00',536,536,22,1,2,48
33035,'2008-08-16 00:00:00',1872,672,1,1,2,43
33036,'2008-03-27 00:00:00',776,776,22,1,3,55
33037,'2008-12-01 00:00:00',1220,20,1,1,2,42
33038,'2009-01-11 00:00:00',1928,728,9,1,3,70
33039,'2009-10-11 00:00:00',3416,1016,9,1,1,24
33040,'2008-01-25 00:00:00',1140,1140,9,1,2,48
33041,'2009-02-05 00:00:00',2216,1016,9,1,1,20
33042,'2009-10-04 00:00:00',2860,460,21,1,2,42
33043,'2007-11-08 00:00:00',684,684,22,1,1,13
33044,'2008-02-13 00:00:00',936,936,21,1,2,48
33045,'2007-10-17 00:00:00',1112,1112,22,1,1,9
33046,'2009-05-15 00:00:00',1236,36,1,1,1,10
33047,'2008-11-09 00:00:00',1912,712,1,1,1,17
33048,'2009-10-23 00:00:00',2940,540,1,1,1,17
33049,'2009-01-23 00:00:00',1860,660,14,1,3,60
33050,'2008-05-05 00:00:00',760,760,21,1,3,71
33051,'2008-05-09 00:00:00',660,660,21,1,3,57
33052,'2007-09-15 00:00:00',1060,1060,22,1,3,58
33053,'2009-01-17 00:00:00',1584,384,1,1,1,16
33054,'2008-11-08 00:00:00',2360,1160,21,1,3,60
33055,'2008-03-14 00:00:00',580,580,22,1,1,12
33056,'2007-11-22 00:00:00',680,680,1,1,1,12
33057,'2010-03-11 00:00:00',2936,536,1,1,1,18
33058,'2009-10-15 00:00:00',2980,580,9,1,1,19
33059,'2010-02-26 00:00:00',3336,936,1,1,1,18
33060,'2008-05-01 00:00:00',436,436,22,1,2,50
33061,'2008-12-15 00:00:00',1716,516,9,1,1,22
33062,'2009-02-09 00:00:00',2020,820,1,1,2,42
33063,'2009-01-23 00:00:00',1372,172,21,1,2,45
33064,'2010-01-17 00:00:00',3564,1164,1,1,2,7
33065,'2007-12-08 00:00:00',828,828,9,1,3,69
33066,'2009-03-16 00:00:00',2156,956,13,1,1,1
33067,'2010-02-04 00:00:00',2436,36,1,1,1,18
33068,'2008-11-14 00:00:00',2260,1060,21,1,3,61
33069,'2009-10-19 00:00:00',2748,348,9,1,1,23
33070,'2009-11-28 00:00:00',3088,688,9,1,3,71
33071,'2009-02-23 00:00:00',1544,344,22,1,1,18
33072,'2008-11-22 00:00:00',1760,560,22,1,3,61
33073,'2008-02-15 00:00:00',680,680,1,1,1,12
33074,'2008-05-15 00:00:00',780,780,1,1,1,12
33075,'2009-03-15 00:00:00',1940,740,1,1,1,9
33076,'2008-12-06 00:00:00',2016,816,1,1,1,20
33077,'2008-05-05 00:00:00',220,220,9,1,3,67
33078,'2009-04-30 00:00:00',2008,808,22,1,2,47
33079,'2009-11-09 00:00:00',2632,232,1,1,1,9
33080,'2009-11-15 00:00:00',2672,272,1,1,2,49
33081,'2009-10-02 00:00:00',2816,416,1,1,1,24
33082,'2010-03-07 00:00:00',3116,716,9,1,1,24
33083,'2008-10-25 00:00:00',2300,1100,22,1,3,55
